0,1,2,3,4,5,6,7,8,9,10,11,12,label,filename
-349.37518,73.54092,2.3948367,8.863611,4.7494793,-16.758799,-9.512822,-11.270756,-26.5053,-12.0173855,-17.657257,-1.0399854,-8.319444,south korea,korean50
-298.4972,88.65155,40.636223,25.115997,8.577078,23.731068,-6.1379385,-2.620433,3.0191934,7.9905806,-5.5154867,4.878427,3.210777,tanzania,kiswahili2
-344.23065,102.097336,-6.322779,37.27918,-3.9537132,-8.074523,-19.189857,-11.202778,-13.698967,-3.1453817,-13.608967,-9.474782,-1.4902259,kenya,nandi1
-367.58215,105.6206,-0.7759692,43.623386,-9.580763,11.635152,-6.1551833,5.917993,1.0472044,-3.9265022,1.0184615,-9.5422945,2.4426405,sweden,swedish13
-271.49197,130.10207,-6.449449,31.433882,-2.0943542,5.7119246,-25.311848,-2.886208,-6.3417645,-8.444785,-5.268903,-3.8344057,0.37505063,saudi arabia,arabic46
-275.81918,113.27761,-26.947775,44.508095,-25.134241,-1.1398289,-22.358458,-7.948803,-10.405064,-7.2661176,-8.477869,-7.5106096,-1.3197616,serbia,serbian7
-282.3207,129.55219,-21.696232,44.7154,-21.784967,5.167131,-16.7671,-2.1714,-11.182651,-8.443503,-8.828769,-11.822403,-2.5268877,antigua and barbuda,english209
-427.6928,40.03296,16.450453,30.606623,9.612483,-14.697728,-20.254951,-0.56428,-11.591285,-5.1591153,-14.461498,-12.6131,7.294581,ethiopia,amharic4
-346.32187,64.441376,-5.9981413,41.716553,-11.497373,-14.058667,-22.693897,-34.13455,-21.247969,-0.74926835,-7.1183352,-13.756405,-13.016992,usa,english406
-380.804,53.027565,1.3868417,37.8089,-24.833136,-5.379726,-22.84421,-12.222713,-20.805758,-14.828281,-6.183185,-15.087356,0.20046684,myanmar,burmese1
-235.26662,66.57076,33.179863,10.919865,4.9869223,7.909127,-11.913624,-8.578588,-4.9656887,4.496065,-7.1603427,-5.1155696,-1.6912309,australia,english416
-327.50406,101.4705,15.472957,12.514545,-10.946725,-5.1769137,-20.918716,-10.74734,-6.043704,-1.8532554,-7.150706,-9.417151,-14.579013,czech republic,czech9
-288.42188,156.28569,-2.46356,40.70065,-13.1332655,20.110016,-15.953767,-0.2968053,-6.414721,-9.686984,-1.8564469,-6.9571614,1.9363694,china,mandarin9
-310.6431,112.40699,-17.782055,48.36805,-16.347143,-8.478198,-24.48033,-11.166786,-5.914263,-14.513204,-10.5532675,3.172609,-6.2509637,germany,german16
-323.32574,123.66583,6.6711793,37.731598,4.8217144,-9.549923,-19.219013,-6.2508364,-10.29585,-13.016078,-3.3762255,-1.8159018,-5.3313107,iran,farsi10
-325.33298,122.72656,0.41887814,33.852306,-10.355724,-3.9149039,-12.162253,-11.202838,-10.47028,-4.6293707,-7.261364,-6.4926267,-1.0689121,lesotho,sesotho1
-341.66418,84.28637,-25.950481,35.351955,-18.948946,-20.66311,-33.07314,-7.492889,-10.0178585,-15.26563,-7.432906,-13.5460005,-6.685338,czech republic,czech2
-334.22583,103.33996,14.991969,30.576859,19.72007,-16.865765,1.6446295,14.064471,-7.7530594,-0.26212198,-2.1380613,-2.431901,3.3848433,cameroon,bafang1
-304.02414,135.2516,3.5256636,46.37436,-5.4841876,0.96712965,-10.850929,6.195929,-11.761601,-3.1854928,-11.862958,-11.100956,-0.4499547,taiwan,taiwanese5
-310.6677,123.93215,0.036444977,27.051949,-9.066082,15.275708,-15.473874,-0.19185899,-5.666139,-7.045461,-1.7292379,-8.472843,-5.8367615,senegal,mandinka1
-337.96585,102.38293,15.09886,14.792575,35.17993,3.582665,-13.104995,-5.6739397,2.0671635,7.9874043,-7.9880013,-16.40691,14.32284,france,french46
-274.92596,62.5832,-38.43415,27.699976,25.511208,7.4888887,10.099235,3.4230394,8.4333935,5.2947087,1.4108104,4.280166,0.23184279,canada,english359
-298.92984,80.772224,3.12637,29.232077,8.746258,7.549845,3.914305,6.1719146,-6.856016,-0.039204527,-5.597013,-0.72448194,-0.26724687,uk,english80
-300.49008,19.35212,-39.970825,42.917896,11.688744,-14.710896,-3.3424647,17.991488,-21.51655,7.5372653,3.6518095,-9.75312,9.319293,usa,english336
-242.8425,87.75484,-15.699266,4.006548,-10.133402,-11.439544,-27.940514,-21.804255,-20.309408,-4.4617467,-17.064287,-14.08519,-16.113365,usa,english333
-284.37976,83.431786,12.297584,13.506827,-8.01511,1.7190678,-15.920153,-22.106373,-13.282215,-6.640197,-14.08631,-15.052439,-10.210921,russia,russian45
-296.89944,128.47238,-5.833136,36.06652,5.6171613,10.370434,-19.872046,-12.078702,-15.537318,-2.7982404,-7.9225483,0.5429533,7.367555,senegal,pulaar1
-399.53616,89.06564,16.194712,-33.1347,-13.759758,-4.606444,-30.356356,-2.3288558,-17.146135,-15.696193,-7.7725487,-8.378696,-8.180765,turkey,turkish27
-350.95615,44.850964,-18.255375,6.726485,-10.459965,-7.771749,-22.53754,-18.260414,-25.897848,-5.2460346,-15.501089,-4.4623356,-11.959652,bulgaria,bulgarian17
-265.8097,120.51174,11.7423115,37.281693,26.636366,7.319558,-10.890869,-5.9892764,-9.385152,-7.793568,-6.6098804,-5.613768,-5.2166963,bangladesh,bengali1
-301.7053,124.95128,-11.289276,33.358643,12.526522,-10.863018,-9.460529,5.616491,-4.248355,-3.877136,-3.6034677,2.6441915,-6.1820793,el salvador,spanish103
-321.4367,109.72583,-5.745666,26.803322,8.444065,2.9903498,-2.3335192,-8.250133,-4.712181,-0.88979435,-1.7358754,0.24418591,-6.6880436,canada,english318
-259.0452,72.498505,-14.282963,13.653665,-10.847009,-8.194127,-12.052527,-10.384389,-15.724691,-11.25188,-16.538715,-7.0707655,-13.827852,vietnam,vietnamese12
-332.25085,106.33762,0.7466919,36.10969,-10.121898,0.011774664,-19.379366,-9.188539,-7.6532907,-11.218279,-2.4648993,-4.450493,-1.0593435,dominican republic,spanish45
-286.28616,19.971962,7.0281334,-20.563047,-5.2827797,-15.479153,-12.787283,-9.295579,-20.187443,-9.182124,-23.80425,0.28598887,-29.029406,usa,spanish72
-331.05316,62.29546,20.468714,26.919462,13.396793,5.4722404,-10.377556,6.1466293,-14.499995,3.944485,-19.313719,9.661849,-9.232125,costa rica,spanish40
-231.97975,73.593414,21.379396,0.94410676,-0.04818619,-8.88113,-10.437175,0.037585925,-4.3206115,2.2577186,-8.394958,2.851657,-4.5965185,usa,english50
-296.6237,78.70111,28.2452,32.02306,3.1797864,26.7184,0.11418728,-7.867145,6.8616586,5.500369,3.3371105,3.6675887,6.9626994,colombia,spanish14
-327.31705,127.83644,5.4554696,23.220015,-17.867489,1.4103936,-12.927046,3.6673987,-7.997089,-9.112981,-5.145853,-6.2856426,-0.30212063,india,bengali14
-282.26144,83.41968,-1.4231051,32.215393,6.527823,-3.8221006,-6.0934553,-4.2399507,-6.62653,-7.935026,-8.681257,-2.4540238,-7.180886,australia,english402
-316.20444,74.85855,14.192833,28.65259,10.017516,8.202286,-5.576701,-11.512236,-6.864676,-7.070924,-5.515945,-7.124655,-7.1116796,jamaica,english4
-322.93277,47.213108,-9.989886,33.554165,18.628435,-2.5463996,-3.5562186,3.601175,0.9860775,1.6757623,-0.7828597,-1.3260773,-2.7436073,australia,english73
-297.4407,132.58243,-27.383287,47.46105,-2.7459767,8.164909,-14.192955,4.731355,-13.161774,3.9988034,-0.67511076,-13.592967,3.8414314,france,french19
-262.62268,89.19797,29.91138,31.9223,18.12046,7.583154,11.949388,-0.9428392,-0.51434445,2.1883514,-6.889432,6.6547933,-11.766349,japan,japanese12
-313.78793,84.88563,-18.571188,23.93013,-9.035974,-5.5729046,0.20342126,-13.370159,0.4020982,-3.4405928,-6.38786,2.1350193,-4.074389,philippines,tagalog2
-347.48325,132.5396,-26.106554,12.937904,3.7618203,-3.4228802,-8.902236,-3.7797987,-16.559256,-15.739945,-7.101936,-14.740419,-3.2338123,belarus,russian16
-348.40015,124.49326,-19.287159,30.831398,6.8139806,10.018183,-11.793845,-11.954582,-2.4568872,-16.406918,-4.240771,-4.0594444,-4.6412582,bangladesh,bengali8
-331.34222,73.315414,-18.643356,14.39583,-6.6343412,-7.7629747,0.24892129,-11.635533,-0.3438063,-15.308254,-15.648415,-2.799388,-3.4199917,uk,english11
-268.51108,121.60761,-0.85733294,17.139982,1.9040359,0.30845317,-11.132309,3.9480712,-3.8688617,-4.3469276,-10.326931,-0.68624157,-9.896733,estonia,estonian1
-358.7152,98.285164,25.154953,27.558685,-2.8710024,-21.804346,-14.134683,-0.6680142,-16.995106,-17.745747,-6.9186735,-11.069754,-16.539644,poland,polish25
-426.54095,104.41509,38.47158,14.04102,4.3090825,-9.985031,-12.43663,8.502916,4.70611,-1.1523045,-6.152525,0.1996216,3.1932242,uk,english487
-240.54005,88.45625,5.6239495,13.87952,12.769032,-4.1831045,-8.32183,5.7636085,-1.6990889,-0.8356262,0.15259215,2.9585094,-1.352324,italy,italian23
-267.6738,51.921326,-4.8517275,18.64087,-10.785888,-18.761698,-28.740942,-8.532897,-7.0468807,-14.142989,-20.25206,-6.736579,-18.664429,saudi arabia,arabic77
-362.8533,74.24021,-23.902706,38.334766,-19.61918,-1.0667803,-26.032587,-11.194478,3.2669663,-17.701078,-9.740446,-2.4406004,5.3846025,taiwan,mandarin50
-320.2949,79.638626,14.316803,18.195967,-11.867977,-11.798664,-16.699947,5.3626947,-4.629523,-5.450516,-8.329536,3.5786474,-12.886948,,synthesized3
-233.61076,82.869545,-18.220207,52.849754,-4.9499955,24.596546,-8.1847105,15.512919,-27.939985,6.215701,-2.9135404,-12.540748,-3.2402847,chile,spanish68
-294.8457,93.698265,-0.6505696,75.48587,23.914215,-0.5188785,1.4625747,-27.197483,-18.394,-13.468431,-24.255953,-15.022253,-4.619025,usa,english214
-321.52136,93.71348,2.6570978,11.856433,17.17416,4.7914004,-16.569403,-3.766376,7.6913056,-1.3605106,-6.1207123,-2.9280386,-3.7122364,canada,english358
-324.05957,113.95806,-7.057431,39.331356,-2.7928817,15.358241,-16.066973,2.049973,-4.888067,-5.831016,-1.5175332,0.76636267,0.15166122,nigeria,yoruba3
-289.22882,68.63204,13.80936,32.043713,6.644774,11.76273,2.0823328,7.133189,3.3656979,4.151394,2.5186427,0.7132091,0.67166775,iceland,icelandic1
-333.0662,84.41713,-20.152563,24.18291,6.9097733,-12.790263,3.3744307,-16.914322,-17.808676,-1.2743304,1.7976131,-10.965239,-2.505773,usa,english46
-320.14517,87.206856,-11.844842,20.14644,-18.716738,7.6724243,-27.325096,-3.9636374,-10.52511,-18.33772,-5.6302276,-9.134406,-1.6716287,china,mandarin14
-295.59424,112.12945,-19.297684,52.78451,-8.19697,21.006905,-30.392807,-14.644333,-11.532219,-3.3300574,2.2520556,-11.4276285,7.7392116,usa,english326
-295.19485,129.37762,14.537313,45.986843,21.440666,-1.8992033,-5.0222125,-4.110105,-2.752792,-2.5570066,0.123714246,0.12513302,-10.425466,united arab emirates,arabic4
-362.48123,107.77203,29.351229,36.02502,23.523901,9.366822,2.845273,0.9821546,-2.8721266,-6.7066894,-7.1183505,-1.001582,-3.0089006,senegal,wolof1
-296.99298,117.569374,-13.510343,35.176353,-8.299677,2.3607836,-18.515892,-13.191829,-2.824907,-5.6113443,-2.943955,-4.688474,-1.6393261,vietnam,vietnamese10
-310.1835,91.65907,31.675356,47.049995,20.330435,-3.3149557,-6.6492944,-11.082058,-0.3345814,-11.592108,-5.092511,9.17788,-5.6859884,mali,bambara5
-329.6494,95.39935,-20.57547,27.588297,-11.450799,8.581669,-26.873045,-0.16330771,-9.206031,-15.551811,-8.481142,-15.14349,5.349194,afghanistan,pashto6
-353.03354,86.901825,22.146914,26.562798,2.3305814,-15.915802,-9.586394,-8.150185,-20.039959,-8.194081,7.699297,1.1447929,-5.819498,india,malayalam3
-272.03696,102.644196,17.430283,28.70754,7.216907,1.913562,-0.8557466,7.139902,0.14251709,7.011739,4.6081185,10.84355,6.1174035,thailand,thai3
-323.40912,77.36414,-13.535696,24.59688,7.421271,9.507674,-8.11765,-5.6300545,-1.0558037,-14.896041,-1.9108896,-7.529597,1.5080585,uk,english13
-380.69626,90.436424,28.611185,53.50084,14.811482,-0.60130304,-20.471619,-22.638117,-15.26943,-7.029058,-12.863419,1.6176711,1.1424034,usa,english65
-247.88045,71.20087,8.47243,13.410331,22.046154,-5.868766,0.06518336,5.7646465,-11.461282,6.3110175,-14.033744,6.6793303,0.77653503,barbados,english224
-290.94174,119.30209,-2.5430195,49.07469,5.332139,-0.20048432,-29.287655,-3.7852623,-3.3338392,-11.385423,3.664038,-4.0368104,-4.808027,nigeria,hausa7
-339.53647,89.28493,24.121841,25.33397,19.882664,11.255325,15.658919,12.259615,1.7928598,9.880901,3.378075,3.6582634,8.117299,china,mandarin60
-293.9563,48.06637,12.672123,-10.521694,-7.7896667,-14.092113,-10.6099415,-11.634192,-18.50876,-7.864934,-18.023384,-5.1116314,-19.904268,belgium,dutch33
-329.23657,88.721695,-0.8213323,62.78311,-2.694468,12.975911,-0.32693225,6.477986,-6.9537,20.677423,-11.7715845,11.918004,3.7302775,brazil,portuguese9
-302.2119,117.84423,3.2304804,33.973747,20.195847,4.326513,-2.474894,2.5760136,-6.2472105,5.6748285,-3.1967432,-0.848026,2.4993854,slovenia,slovenian2
-289.9575,103.54619,-11.365212,61.78744,-0.62812483,1.4069499,-31.75137,6.937194,-14.598482,-6.860514,-0.30803508,-2.0818543,-1.9304514,nigeria,igbo3
-271.85925,104.15693,5.8720236,32.321888,6.6755033,-3.6689672,-1.1095454,-9.12409,-11.209899,-5.1830926,-3.9531255,0.7648115,-7.4243674,zambia,bengali2
-213.9797,78.97508,-5.2076006,44.20929,6.8413773,4.2176886,-9.301059,0.10538982,-5.0432377,-9.21329,-2.701909,1.3148514,-8.217688,usa,english197
-266.38504,121.48222,6.1052604,29.976038,13.265769,-3.1035445,-5.029711,2.9824424,-3.9110153,-5.080503,-6.5708833,-5.1298404,-4.1099586,slovak republic,slovak1
-319.5918,71.078186,7.711478,3.2716022,-9.476373,-13.57231,-14.352201,-11.152223,-21.105047,-5.971355,-20.064032,-3.0453815,-19.278341,vietnam,vietnamese17
-384.84305,123.377106,15.3647375,9.666635,-8.435507,-0.62191695,-19.181986,-9.195705,-12.741027,-14.920025,-16.656618,-1.4043968,-6.234771,colombia,spanish160
-228.97476,60.264015,15.681049,12.160388,24.141401,-10.32184,0.5175896,2.3450072,-10.796968,2.3715703,-6.2769403,-4.0584507,-6.1197667,australia,english230
-288.60916,152.03206,-6.1863985,49.395725,4.153016,15.208671,-29.842697,1.3259863,1.4636977,-7.3979993,-12.848631,-2.5990074,2.7972922,bulgaria,mongolian5
-290.29037,131.13884,-17.04903,5.843136,-7.527058,-29.404543,-7.8589787,-15.0016,-22.616312,-4.457263,-15.4500675,-15.822122,-8.967094,china,mandarin34
-222.7511,60.825405,6.175246,19.263632,15.944591,5.962789,-10.017098,-5.277935,-16.658758,1.7541481,-8.55827,1.813426,0.08695019,macedonia,macedonian9
-292.96155,75.32348,21.400059,28.127739,16.143953,-4.376002,-3.8695621,6.0243425,-4.091866,5.209739,-0.93133426,1.98859,-3.1792967,belgium,dutch31
-309.19714,111.714745,-10.076637,67.063934,-14.2289,17.949396,-4.8304358,1.8289058,-1.2511799,-2.570071,6.2081013,-9.356603,4.6760864,spain,spanish27
-315.49066,119.70492,7.3482294,35.483955,10.671822,-5.297408,-3.7526078,-3.560852,-8.351115,-10.108281,-3.5105555,1.0481747,-6.6112523,germany,german2
-298.55075,102.91725,14.47022,42.488518,-6.8923235,5.982096,-10.70502,0.34673518,-1.8427569,-5.753238,-1.2012058,-7.4795637,0.97869986,usa,english244
-266.31998,123.58187,-17.890478,16.724321,1.3837824,-8.692039,-12.551252,-1.022113,-14.920981,-7.1754413,-3.5032415,-5.534719,-1.9199526,south korea,korean35
-288.1704,151.8754,-12.102952,27.09104,-4.4272604,-0.9935863,-25.858429,-6.773265,-8.986878,-6.3485317,-5.346446,-7.231169,0.4001614,puerto rico,spanish51
-318.68848,97.32261,-22.861853,33.73405,-5.7800026,2.9375591,-25.452974,-1.0225167,-8.382274,-4.942974,-6.503473,-2.9417996,-1.0419469,uk,english227
-316.06305,78.8152,-4.5107884,32.98201,-1.4340239,19.062132,-10.390248,16.252544,-5.399101,-11.057759,-22.50868,-7.1621685,2.0950127,china,mandarin57
-300.95157,122.841965,-31.840414,44.79717,-13.599026,-0.64163077,-17.908545,-6.183728,-21.116243,-10.738357,-3.6855774,-7.2844753,-1.929986,serbia,serbian5
-271.74612,96.81165,-0.64548707,32.0502,2.4325118,8.924715,-4.073494,2.3027236,-14.666026,-5.150143,-7.795058,1.5293852,-1.8341037,usa,english437
-256.53198,78.84483,15.001168,27.672197,19.23768,8.110158,3.3878055,-8.581826,-12.318106,-5.1447945,-11.065679,-4.8563156,-9.721177,canada,english243
-227.50209,128.54118,-14.03147,45.531063,-23.826082,19.464975,-21.109835,8.320258,-14.5805,-6.7695694,-3.7335558,-12.708175,-0.46994832,fiji,fijian2
-293.82672,99.779396,26.2825,43.06479,10.548297,-10.13286,-20.477613,-11.330467,5.914209,2.356299,-9.352695,5.642146,-7.728526,ethiopia,amharic12
-273.83743,58.213978,3.0303457,47.020576,8.924978,12.04997,0.10685247,3.3178904,2.2268305,6.375922,0.56040496,3.3438306,2.0751908,singapore,hainanese1
-295.2286,121.460075,22.282593,38.17328,28.083067,6.0774374,10.042327,7.014412,-8.645081,-6.4394994,-3.910178,-0.9979638,-0.81067127,el salvador,spanish10
-268.4394,64.87519,-7.634072,11.306507,-2.9498792,-13.355623,-18.36558,-13.8674755,-21.393517,-7.0100603,-21.346664,-9.227233,-9.421733,usa,english577
-357.5835,70.922,2.9085283,40.416943,4.637174,-1.7153399,-7.027235,-2.2094393,-12.762753,-4.2758226,-9.329134,6.5473347,-4.8045387,china,cantonese9
-292.81302,60.972767,1.8639803,14.623411,-4.3617086,-8.245201,-15.973442,-14.852616,-21.168362,-12.528512,-15.497689,-4.1246166,-15.644631,france,french50
-340.98212,87.17322,-8.1289215,10.931216,-10.400713,-7.888267,-4.4105797,-20.563143,-14.981907,2.0784774,-13.415929,-3.5713475,-10.114979,philippines,tagalog10
-333.9216,105.73402,10.732657,3.4639196,-1.1063192,3.7677093,-18.28025,6.0828304,2.2796338,-5.806117,4.268958,-2.8820097,-7.183787,saudi arabia,arabic75
-367.60083,64.818115,-12.8619795,-0.98744744,-5.178192,-12.760891,-16.563005,-19.889372,-17.352627,-10.9162245,-16.881927,-8.691851,-12.975329,usa,arabic78
-273.8712,97.97304,-25.092491,29.49402,-4.0444274,-22.409735,-23.746166,-10.936334,9.523642,-11.301979,-10.548384,5.053924,-6.463241,usa,english54
-300.3847,97.67631,13.043649,31.343927,6.6154757,14.209896,4.8485203,4.7388887,7.3251553,8.207455,-3.7021804,6.112574,-0.7477659,netherlands,dutch29
-318.993,62.82205,20.904528,23.553772,5.778148,4.9566207,-3.1760147,5.2680745,-7.013702,-4.09631,-0.55486244,-3.0397959,-2.9418073,serbia,serbian17
-322.29767,30.710207,-19.116661,58.515144,8.0231695,12.548941,15.611193,15.006744,5.3611917,11.957609,-4.0273943,9.680461,6.1687055,uk,english450
-354.02463,98.326385,10.141753,23.517696,11.6078415,-6.639993,-8.983103,-16.873379,-12.187614,0.8284976,-10.618335,-2.1223538,-5.8877277,south korea,korean48
-296.50348,104.16693,13.971103,27.310488,9.636018,16.0555,-1.2945099,18.742846,4.9734735,3.6021552,-6.3313956,-1.8275278,-2.6123836,netherlands,dutch1
-276.3157,126.41014,11.359349,43.84168,5.566058,5.2904086,5.86556,4.645718,4.1255856,6.40096,-3.6295576,4.2307544,-4.190857,australia,english125
-277.05826,127.76665,-24.429127,38.446968,-10.054106,10.349633,-12.5924,2.0560207,-0.9274946,-8.9239,-1.0451059,0.68082494,1.0223312,greece,greek7
-235.94922,82.18734,9.4884615,27.428389,7.0877104,0.63226026,-5.133871,-5.072778,-6.9982066,-6.947074,-5.11829,-3.4171739,-8.941114,norway,norwegian2
-310.41046,70.05976,-3.8666782,46.33009,5.3455825,7.1314497,10.9566765,-9.28437,-1.2062225,13.243028,-2.104154,-0.047420237,7.741598,uk,english108
-321.88425,99.09366,16.000097,20.334383,8.892218,5.232604,-0.20164348,-2.3908887,-7.6251397,-0.17245352,-8.227607,7.0093055,-7.3262277,india,bengali9
-330.85443,116.461716,17.707407,52.183205,2.0490792,-17.947197,-24.343756,1.4891555,-10.682893,-1.9671363,-4.727042,-11.021409,-6.304429,usa,english397
-295.46838,45.101555,33.518944,42.90088,-3.9370565,26.284237,2.0060673,14.466392,3.4941075,8.472143,0.016120471,9.409497,1.3218535,finland,finnish6
-376.5521,66.63982,-37.99398,53.029137,-27.007332,-8.115076,-13.575582,-34.413425,1.3305924,-13.422468,6.13387,-5.6933584,-13.550043,philippines,filipino2
-291.38486,71.35646,1.7896621,27.391033,-0.6063048,-11.927893,-13.958295,-12.451028,-16.153978,-9.011935,-9.848961,-7.5459924,-8.343384,china,gan1
-344.7331,100.51192,7.2803297,20.83939,10.798986,-5.9123917,3.4054906,-8.137971,-14.352688,-10.188183,-15.144375,-2.5130558,-5.360951,senegal,wolof6
-311.80414,70.83405,-2.2878397,14.475691,-10.005762,-7.5916705,-10.733292,-7.775563,-11.715611,-10.171353,-9.798761,-8.984755,-13.160246,kuwait,arabic95
-299.0111,98.5557,-19.60929,23.46816,3.0705142,-12.395799,-13.178777,-12.567905,-19.756636,-7.9341707,-14.32672,-17.709625,-14.62095,uruguay,spanish154
-318.68594,115.58948,-16.647898,28.14525,-2.5056186,-1.7120413,-28.314098,-3.5543077,-14.632207,-11.523178,-10.833345,-10.330527,-5.7039666,usa,english90
-245.42763,126.508705,-26.700512,46.473698,-20.1899,18.37502,-24.08813,5.350969,-0.7178226,-6.5248346,5.779552,-9.226621,6.4800854,nepal,newari1
-316.76355,122.60092,-1.7899262,44.814022,4.557284,1.9465351,-7.86699,-5.3360105,-10.896429,4.586445,0.43572232,-7.526694,-1.1980811,nepal,nepali2
-374.3646,44.01001,26.775911,11.85173,-7.780579,23.803244,-39.47314,11.66858,-9.8132715,-5.8888474,-15.463065,-4.7234817,-2.9649327,iraq,kurdish9
-318.73322,90.22417,29.446253,31.071947,16.128193,11.393094,-0.93471754,-0.8067094,-5.421597,2.5631807,-2.0731041,-3.6524112,-0.97693324,federated states of micronesia,satawalese1
-286.2022,88.71108,25.146915,41.417847,16.833418,-0.6930871,-23.338236,-7.711382,-3.3523288,0.06659214,-11.751529,2.7113147,6.342486,moldova,romanian14
-181.04784,123.36647,7.091061,32.628597,3.0058289,13.532103,-3.228583,3.5521631,-2.1931958,-1.8225998,0.60093904,6.9783244,-0.57494926,turkey,turkish17
-386.69748,87.44749,3.6823342,12.21996,19.043552,-20.043324,-2.410469,-18.863997,-16.093525,-1.6305898,-21.237347,-0.9430163,-10.664674,laos,hmong1
-280.36346,95.01731,24.090284,26.631952,20.95796,-6.487128,-11.198962,-2.4053245,-4.2614665,5.6650915,4.693075,1.5618095,-8.922994,india,marathi1
-329.93005,124.6373,-27.168285,37.509598,-6.308401,-2.8462727,9.502407,-10.566049,0.9309323,-14.588684,-1.4835205,7.6059456,-4.1802993,new zealand,english255
-232.38503,71.17595,-8.068585,15.148227,0.0032001038,3.522753,-10.654856,0.18137567,-6.985068,-0.5071989,2.6945057,8.167165,-4.962813,usa,english242
-268.22708,88.11201,-31.783428,46.88619,-0.65360683,3.5959392,-28.464123,-16.720282,-20.880587,-6.1722507,-9.706207,-15.391392,11.100233,us virgin islands,english112
-324.0511,71.75912,-24.903402,41.23891,-10.154995,8.7526865,-13.718994,-2.0791564,-5.572031,0.053016372,-4.891403,-6.238415,-2.6220615,iran,farsi12
-334.7401,107.08319,1.2397497,34.15885,-8.773522,-6.41487,-16.464682,-12.620745,-16.193514,-10.122205,-9.145678,-8.903608,-1.4316258,eritrea,tigrigna3
-412.9191,81.6205,15.110775,13.4270735,-14.133305,-13.074257,-34.951286,-22.854237,-5.4724846,-12.808412,-7.6510057,-8.236592,-18.835814,iran,armenian2
-327.03452,92.806656,-1.6384994,13.105559,-6.7641034,-9.43025,-19.253515,-21.223785,-21.034178,-13.156652,-10.823271,-14.31203,-7.4084797,china,mandarin38
-332.47977,75.794716,18.786644,19.775675,17.315516,1.4586877,-4.755733,2.1764975,-5.8641353,2.1083713,-6.3946333,-5.0024824,-3.9715517,belgium,dutch23
-291.0611,80.8757,10.418043,31.642328,15.949069,-0.6253824,-17.875305,-4.893064,8.27569,1.3141273,-11.704585,6.549289,-7.543374,pakistan,urdu13
-439.95563,71.70242,7.1363187,10.628741,1.9869438,0.12089078,-15.613359,0.0968218,-16.878325,-8.278124,-13.189652,-2.970337,-10.673514,nicaragua,miskito10
-250.96355,78.232925,14.302255,62.863953,-8.179384,17.28432,-12.193116,-2.9045231,-0.25368065,7.112518,-7.5582542,3.134407,-5.9827194,italy,italian7
-253.2365,71.19046,-15.764783,14.996227,5.621613,-13.776416,-37.714085,-15.0140085,-20.71164,-13.120342,-21.247953,-12.9401655,-8.842307,estonia,estonian3
-277.73517,71.02952,-8.330167,16.189432,-10.03848,-7.8377953,3.3652852,-11.719993,-6.244402,-15.090103,0.50249946,4.9303823,-4.3244734,taiwan,xiang1
-402.85086,91.712364,29.576311,34.36637,4.323874,-12.97367,-11.12962,-15.309207,-16.438519,-4.956455,-9.149064,-8.621316,-8.803013,japan,japanese21
-260.60834,109.266365,10.305653,39.111282,11.070973,-7.270321,-16.885145,3.967188,-14.084459,1.4573523,-6.678523,-2.2384543,-5.985247,martinique,french9
-391.57495,7.58615,-9.580634,57.399326,7.8767304,14.877134,7.0168514,2.478327,4.612568,8.243094,6.2409635,6.89466,7.3704762,usa,english495
-352.21994,21.048597,3.6866913,31.163942,2.7712712,13.022008,6.5218706,5.602795,1.8583626,6.9589205,-2.4564989,5.6314225,-1.5840192,belgium,dutch32
-282.6424,102.00513,8.271884,26.53152,8.107746,5.521147,-13.3984165,12.622138,-10.645043,-5.7382317,-2.376768,7.128633,-13.385702,,synthesized1
-274.5307,98.1629,4.1429424,27.73489,10.073272,8.02238,0.24889667,-5.8899894,-4.9970818,-5.725107,-0.79130495,1.6629808,-9.180495,usa,english316
-313.47223,98.6145,-1.9184333,37.36342,-14.227511,-17.768589,-22.249111,-5.512524,-21.508114,-25.131548,-5.1826763,-4.596885,-4.665062,croatia,croatian1
-302.65826,91.95209,-13.109624,23.196274,5.1077576,-13.404147,-18.330702,-23.417671,-18.873184,-10.543964,-10.792025,-6.8886995,-7.498425,philippines,tagalog9
-300.6403,50.23606,12.366531,23.082056,-3.2767606,-28.364899,-22.406513,-12.426717,-12.037659,-3.4498482,-10.534194,-20.239765,-16.652763,canada,english356
-318.98666,145.92935,-1.2452046,32.054123,14.907025,-5.1869354,11.170645,-4.818334,-1.3029246,6.124247,-4.0747323,-1.8606682,-10.8637,israel,hebrew7
-290.94873,81.83335,-21.561563,35.330185,11.0177765,-1.4973701,3.5895183,-12.260888,-9.978325,-1.3788705,-2.4436474,-4.350554,-3.8147888,uk,english40
-226.45793,77.63013,-9.755248,37.898846,-5.2297626,15.517025,-9.543798,1.9016792,8.054755,-7.9747977,-0.022110675,5.7324195,-6.222232,usa,english104
-304.83392,95.40843,-17.085382,18.174887,-6.212852,-20.689394,-5.5419946,-5.062542,-2.517138,-7.0024486,-4.7827954,3.2446346,-4.708829,ghana,ga6
-265.11932,67.439,-6.3126264,11.800008,-16.36727,-8.850669,-31.609434,-3.3628879,-21.464851,-6.525514,-9.382259,-6.609747,-6.316365,nepal,nepali9
